roi,neuron_count
LO_L_col_20_23,684
LO_R_col_19_29,684
LO_L_col_12_11,684
LO_R_col_23_29,684
LO_L_col_22_15,683
LO_L_col_19_21,683
LO_R_col_29_20,683
LO_R_col_11_05,683
LO_L_col_12_19,683
LO_R_col_21_27,683
LO_R_col_09_05,683
LO_R_col_11_06,683
LO_R_col_09_15,683
LO_R_col_27_16,683
LO_R_col_08_11,682
LO_R_col_23_28,682
LO_L_col_14_05,682
LO_R_col_21_10,682
LO_L_col_20_13,682
LO_L_col_14_19,682
LO_L_col_11_16,682
ME_L_col_32_34,682
LO_L_col_22_25,682
LO_L_col_18_22,682
LO_L_col_16_06,681
LO_L_col_30_24,681
ME_L_col_04_06,681
LO_L_col_25_20,681
LO_L_col_28_20,680
LO_R_col_21_29,680
LO_L_col_31_23,680
LO_L_col_19_09,679
LO_L_col_10_11,679
LO_R_col_10_07,679
LO_R_col_14_07,679
LO_R_col_29_18,679
LO_L_col_26_27,679
LO_R_col_17_25,679
LO_R_col_13_21,679
LO_R_col_22_29,679
LO_L_col_26_19,679
LO_L_col_13_21,679
ME_R_col_28_14,679
ME_R_col_13_31,678
LO_R_col_17_27,678
ME_L_col_04_14,678
LO_L_col_23_26,678
LO_L_col_16_19,678
LO_L_col_27_23,678
LO_R_col_28_18,678
LO_R_col_09_16,677
LO_R_col_21_30,677
LO_L_col_26_17,677
LO_L_col_27_29,677
LO_L_col_27_14,677
LO_R_col_06_10,677
LO_R_col_09_09,677
ME_R_col_34_36,676
LO_R_col_18_30,676
LO_R_col_12_05,676
LO_L_col_14_15,676
ME_R_col_03_07,676
ME_R_col_03_09,676
LO_R_col_15_30,676
LO_L_col_19_16,676
LO_L_col_25_26,675
LO_R_col_25_30,675
LO_L_col_13_18,675
ME_R_col_27_38,675
LO_L_col_20_09,675
ME_L_col_33_23,674
LO_R_col_18_28,674
LO_R_col_27_29,674
ME_L_col_05_17,674
LO_L_col_13_25,674
ME_R_col_24_37,674
LO_L_col_24_15,674
LO_R_col_20_31,673
ME_L_col_13_31,673
LO_R_col_20_29,673
ME_L_col_25_10,673
LO_L_col_20_25,673
LO_L_col_14_06,673
LO_L_col_13_19,673
LO_R_col_09_19,673
LO_L_col_14_14,673
LO_R_col_09_12,673
LO_L_col_30_25,673
LO_R_col_09_06,673
LO_R_col_29_29,673
LO_L_col_14_22,673
LO_R_col_13_22,673
LO_L_col_24_14,673
LO_R_col_17_28,673
ME_R_col_35_34,672
LO_R_col_26_14,672
LO_R_col_22_30,672
ME_R_col_06_03,671
LO_R_col_09_13,671
LO_R_col_06_07,671
LO_R_col_10_09,670
LO_R_col_14_25,670
LO_L_col_15_08,670
LO_R_col_17_26,670
LO_R_col_25_29,670
LO_R_col_24_12,670
LO_L_col_15_07,669
LO_R_col_08_13,669
LO_L_col_15_24,669
LO_R_col_16_25,669
LO_R_col_29_31,669
LO_R_col_10_23,669
LO_R_col_29_26,669
ME_L_col_11_02,669
LO_R_col_12_22,669
ME_L_col_16_03,669
LO_L_col_17_21,669
LO_R_col_12_20,668
ME_L_col_05_05,668
LO_R_col_07_05,668
LO_L_col_13_17,668
LO_L_col_26_21,668
LO_L_col_24_26,668
LO_L_col_29_30,668
ME_L_col_35_32,668
LO_R_col_10_05,668
LO_L_col_12_09,668
LO_R_col_19_28,668
ME_L_col_04_08,667
LO_R_col_31_28,667
LO_L_col_12_07,667
LO_R_col_16_26,667
LO_R_col_24_30,667
LO_R_col_17_23,667
LO_R_col_22_28,667
LO_R_col_13_23,667
LO_R_col_13_24,667
LO_R_col_18_06,666
LO_L_col_26_14,666
ME_L_col_14_02,666
ME_R_col_29_15,666
ME_L_col_04_13,666
LO_L_col_27_25,666
LO_L_col_23_28,666
LO_R_col_08_09,666
LO_L_col_16_08,666
LO_R_col_29_19,666
LO_R_col_10_22,666
LO_L_col_11_18,666
LO_R_col_19_30,666
LO_R_col_30_31,665
LO_L_col_12_14,665
ME_R_col_11_02,665
LO_R_col_08_12,664
LO_L_col_20_24,664
LO_R_col_30_27,664
LO_L_col_26_29,664
LO_R_col_07_08,664
LO_L_col_27_30,664
LO_L_col_19_23,664
LO_L_col_16_07,664
LO_L_col_12_08,663
LO_L_col_30_23,663
LO_L_col_28_19,663
ME_L_col_06_20,663
ME_R_col_15_03,663
LO_L_col_20_28,663
LO_L_col_15_17,663
LO_L_col_11_08,663
LO_R_col_11_15,662
LO_L_col_10_06,662
ME_L_col_13_02,662
LO_L_col_29_26,662
ME_R_col_34_24,662
LO_L_col_21_25,662
LO_R_col_07_13,662
LO_L_col_13_23,662
LO_R_col_18_07,661
LO_L_col_11_25,661
ME_R_col_10_02,661
LO_R_col_10_15,661
LO_L_col_22_28,660
LO_L_col_12_06,660
LO_L_col_10_09,660
LO_R_col_08_07,660
ME_R_col_03_10,660
LO_R_col_28_30,660
LO_R_col_11_22,660
LO_L_col_20_27,660
LO_L_col_14_23,659
LO_R_col_11_19,659
ME_L_col_03_08,659
LO_R_col_09_04,659
LO_L_col_29_31,659
LO_L_col_10_13,659
LO_L_col_15_22,659
LO_L_col_12_22,659
LO_R_col_08_06,659
ME_L_col_25_37,659
LO_L_col_15_21,659
LO_R_col_26_32,658
LO_R_col_15_25,658
LO_L_col_11_14,658
LO_R_col_10_14,658
LO_R_col_11_25,658
LO_L_col_11_06,658
ME_R_col_03_12,658
LO_L_col_30_26,657
LO_L_col_11_20,657
LO_L_col_26_26,657
LO_R_col_31_29,657
LO_L_col_23_29,657
LO_L_col_16_26,657
LO_L_col_13_08,657
LO_R_col_07_06,657
LO_R_col_14_26,656
LO_L_col_25_30,656
ME_L_col_35_31,656
LO_L_col_14_25,656
LO_L_col_27_16,656
LO_R_col_30_29,655
LO_L_col_29_22,655
LO_R_col_10_18,655
LO_R_col_13_27,655
LO_L_col_23_27,655
LO_R_col_30_25,655
LO_R_col_30_26,654
LO_L_col_13_27,654
LO_R_col_23_30,654
LO_L_col_09_06,654
ME_L_col_05_04,653
LO_L_col_23_12,653
LO_L_col_15_27,653
LO_R_col_24_29,653
LO_R_col_07_12,653
LO_R_col_08_05,653
LO_R_col_14_23,653
LO_L_col_17_29,653
LO_R_col_10_17,652
LO_L_col_13_22,652
LO_L_col_10_17,652
LO_L_col_10_14,652
LO_R_col_08_16,652
LO_R_col_32_27,652
LO_R_col_31_25,652
LO_L_col_09_22,651
ME_L_col_03_09,651
LO_R_col_26_31,651
LO_R_col_14_30,651
ME_R_col_04_15,651
LO_L_col_16_28,651
ME_R_col_09_02,651
LO_L_col_11_07,651
LO_L_col_22_10,651
LO_R_col_19_31,651
LO_R_col_10_24,650
LO_L_col_16_29,650
LO_R_col_14_04,650
LO_R_col_22_09,650
LO_L_col_14_27,650
LO_R_col_14_22,650
LO_L_col_27_20,649
mVAC(T3)(R),649
LO_L_col_09_07,649
LO_R_col_11_04,649
LO_R_col_16_28,649
LO_L_col_10_18,648
LO_R_col_30_32,648
ME_L_col_18_04,648
LO_R_col_16_29,647
LO_L_col_13_06,647
LO_L_col_16_23,647
LO_R_col_12_04,647
LO_R_col_10_04,647
LO_R_col_24_31,647
LO_R_col_14_27,647
LO_L_col_20_19,646
ME_L_col_09_02,646
LO_R_col_19_08,646
LO_R_col_08_14,646
LO_L_col_16_22,646
LO_L_col_21_13,645
LO_R_col_10_03,645
LO_R_col_09_20,645
LO_R_col_12_26,645
LO_L_col_09_08,645
LO_L_col_08_07,645
LO_L_col_10_23,645
LO_R_col_16_05,645
LO_R_col_07_15,645
LO_R_col_18_31,644
LO_L_col_28_31,644
LO_L_col_12_05,644
ME_R_col_03_11,644
LO_L_col_08_09,644
LO_R_col_11_23,644
LO_R_col_09_17,644
LO_L_col_09_13,643
LO_R_col_31_22,643
LO_R_col_11_21,643
LO_L_col_20_14,643
LO_L_col_19_27,643
LO_L_col_30_22,643
LO_R_col_21_09,643
LO_R_col_12_24,643
LO_L_col_09_11,643
LO_R_col_11_24,643
LO_R_col_11_20,642
LO_L_col_31_24,642
LO_L_col_25_13,642
LO_L_col_11_10,642
LO_R_col_17_29,642
LO_L_col_19_25,642
ME_L_col_03_10,642
ME_L_col_28_14,642
LO_R_col_27_15,641
LO_R_col_28_31,641
LO_R_col_09_23,641
LO_R_col_07_10,641
LO_L_col_28_17,641
LO_L_col_18_30,641
LO_L_col_22_29,641
LO_L_col_18_24,640
LO_R_col_15_23,640
LO_L_col_27_28,640
LO_L_col_10_22,640
LO_L_col_10_20,640
LO_R_col_25_32,639
LO_L_col_24_12,639
LO_R_col_15_26,639
LO_L_col_08_08,639
LO_L_col_10_07,639
LO_L_col_10_12,638
LO_R_col_31_31,638
LO_L_col_21_27,638
LO_L_col_21_30,638
LO_R_col_27_31,638
LO_R_col_12_25,637
LO_L_col_19_26,637
LO_R_col_21_32,637
LO_L_col_09_14,637
LO_R_col_13_25,637
LO_R_col_06_05,637
LO_L_col_10_21,637
LO_L_col_14_21,637
LO_L_col_18_27,636
ME_R_col_04_05,636
LO_R_col_20_30,636
LO_R_col_06_06,635
LO_L_col_22_24,635
LO_L_col_16_25,635
LO_L_col_29_20,634
LO_R_col_25_13,634
LO_R_col_25_31,634
LO_R_col_09_22,634
ME_R_col_32_19,634
ME_L_col_08_02,634
LO_R_col_07_11,634
LO_L_col_12_26,634
LO_L_col_10_19,634
LO_R_col_09_03,634
LO_R_col_17_30,633
LO_R_col_15_05,633
LO_L_col_26_28,633
LO_R_col_07_14,633
LO_R_col_29_30,633
LO_L_col_28_18,633
LO_R_col_10_19,633
LO_L_col_11_24,633
LO_R_col_06_11,633
LO_R_col_06_13,633
ME_R_col_30_16,632
LO_L_col_15_26,632
LO_L_col_23_30,632
LO_L_col_19_31,632
LO_R_col_16_24,632
LO_L_col_28_23,631
ME_R_col_35_27,631
LO_R_col_10_08,631
LO_L_col_22_30,631
ME_L_col_06_21,631
LO_L_col_10_10,630
LO_L_col_27_24,630
LO_R_col_16_27,630
LO_R_col_32_28,630
ME_L_col_34_35,630
LO_L_col_21_28,630
LO_L_col_12_23,630
LO_R_col_28_32,630
LO_R_col_13_26,630
LO_R_col_15_24,630
LO_L_col_30_31,630
LO_R_col_31_24,630
LO_L_col_10_05,629
LO_R_col_08_10,629
LO_L_col_20_30,629
LO_L_col_11_15,629
LO_L_col_29_28,629
LO_L_col_12_20,629
LO_L_col_25_27,628
ME_R_col_03_13,628
LO_L_col_14_02,627
LO_L_col_18_25,627
LO_L_col_13_02,627
LO_R_col_10_21,627
LO_L_col_10_16,626
LO_L_col_10_15,626
LO_L_col_27_21,626
LO_R_col_20_28,626
LO_L_col_12_21,626
LO_L_col_10_08,626
LO_L_col_29_27,626
ME_R_col_33_37,625
LO_L_col_08_10,625
LO_L_col_20_08,625
LO_L_col_12_04,625
LO_L_col_18_06,625
LO_L_col_22_09,625
LO_R_col_10_20,625
LO_L_col_23_11,625
LO_L_col_28_24,624
LO_L_col_16_27,624
LO_L_col_09_09,624
LO_L_col_31_27,624
LO_L_col_12_24,624
LO_L_col_25_31,624
ME_R_col_05_18,624
ME_R_col_05_20,624
LO_R_col_12_27,623
LO_R_col_27_32,623
LO_R_col_14_24,623
LO_L_col_11_23,623
LO_L_col_27_15,623
NO,623
LO_R_col_09_21,623
LO_R_col_11_26,623
LO_L_col_16_05,622
LO_R_col_10_25,622
ME_L_col_35_28,622
LO_R_col_06_15,622
LO_L_col_17_24,622
LO_L_col_19_07,622
LO_R_col_09_18,621
LO_L_col_26_31,621
ME_L_col_03_11,621
LO_L_col_17_28,621
ME_R_col_34_23,621
LO_R_col_27_33,621
LO_R_col_14_29,621
LO_R_col_18_05,620
LO_R_col_06_09,620
LO_L_col_12_27,620
LO_L_col_19_24,620
ME_L_col_12_02,620
LO_R_col_29_32,620
ME_R_col_33_21,620
LO_L_col_11_05,619
ME_R_col_10_29,619
LO_R_col_31_32,619
ME_L_col_24_09,619
LO_R_col_22_33,619
ME_R_col_31_38,619
LO_R_col_32_26,619
LO_L_col_07_18,619
ME_L_col_20_35,618
LO_L_col_17_06,618
LO_R_col_08_17,618
LO_R_col_23_33,618
ME_R_col_08_02,618
LO_L_col_11_22,618
LO_R_col_31_21,617
LO_R_col_32_30,617
LO_R_col_11_03,617
LO_L_col_12_25,617
LO_L_col_25_14,616
LO_L_col_30_20,616
LO_L_col_17_26,616
LO_R_col_22_32,616
LO_L_col_09_16,616
LO_L_col_19_28,615
LO_L_col_08_06,615
LO_R_col_31_23,615
LO_R_col_08_21,614
ME_L_col_10_02,614
ME_R_col_03_06,614
LO_R_col_10_26,614
LO_R_col_32_29,614
ME_L_col_31_37,614
LO_R_col_15_27,614
LO_R_col_23_31,614
LO_L_col_25_11,614
LO_L_col_31_28,614
ME_R_col_12_02,614
LO_R_col_14_28,614
LO_R_col_05_08,613
LO_L_col_24_11,613
LO_L_col_09_23,613
LO_L_col_13_28,613
LO_L_col_24_31,613
LO_L_col_18_04,613
ME_R_col_05_19,613
LO_R_col_19_07,613
LO_R_col_08_20,612
LO_L_col_17_27,612
LO_R_col_08_15,612
LO_R_col_24_32,612
LO_L_col_19_32,611
LO_L_col_29_23,611
LO_R_col_28_17,611
LO_L_col_18_31,611
LO_L_col_23_16,611
LO_L_col_21_08,610
ME_L_col_35_33,610
LO_R_col_23_10,610
LO_L_col_15_05,610
LO_R_col_24_11,610
LO_L_col_18_28,610
ME_R_col_26_38,609
LO_L_col_07_07,609
LO_L_col_20_07,609
LO_L_col_22_08,609
LO_R_col_27_14,608
LO_R_col_30_30,608
LO_R_col_17_31,608
ME_L_col_32_20,608
LO_L_col_14_04,608
ME_R_col_04_16,607
LO_L_col_17_25,607
LO_R_col_13_28,607
LO_L_col_15_23,607
LO_R_col_32_31,606
LO_L_col_11_26,606
LO_L_col_21_29,606
LO_R_col_26_34,606
LO_L_col_30_21,605
LO_L_col_08_13,605
LO_R_col_31_30,605
LO_L_col_16_24,604
LO_R_col_26_33,604
LO_L_col_31_25,604
LO_L_col_14_28,604
ME_L_col_06_03,604
ME_L_col_14_32,603
LO_L_col_07_06,603
LO_R_col_13_03,603
ME_L_col_35_27,603
LO_R_col_12_21,603
LO_R_col_05_07,602
ME_L_col_16_33,602
LO_L_col_17_30,602
LO_R_col_09_24,601
LO_R_col_07_16,600
LO_L_col_07_09,600
LO_R_col_15_29,600
LO_R_col_30_22,600
LO_R_col_15_31,599
LO_L_col_07_08,599
LO_R_col_30_20,599
LO_L_col_09_05,598
LO_L_col_31_31,598
LO_R_col_28_33,598
LO_R_col_17_05,598
LO_L_col_13_04,597
LO_L_col_29_29,597
LO_R_col_07_17,597
LO_L_col_09_04,597
LO_L_col_19_29,597
ME_L_col_04_15,597
LO_L_col_27_32,597
LO_L_col_28_30,597
ME_R_col_31_17,597
LO_R_col_14_03,596
LO_R_col_05_09,596
LO_L_col_20_29,596
LO_R_col_08_18,596
LO_L_col_24_27,596
LO_L_col_09_12,596
LO_L_col_08_15,596
LO_R_col_28_34,596
LO_R_col_05_10,596
LO_L_col_27_13,595
ME_L_col_33_36,595
LO_L_col_16_30,595
LO_L_col_07_14,595
LO_R_col_08_22,595
LO_R_col_29_34,595
ME_R_col_07_24,595
LO_L_col_31_29,595
ME_L_col_29_15,594
ME_R_col_13_02,594
LO_R_col_05_06,594
LO_R_col_07_04,594
LO_R_col_21_31,594
LO_L_col_08_14,594
LO_L_col_23_10,594
LO_L_col_09_19,594
LO_L_col_18_26,594
LO_L_col_19_06,594
LO_R_col_06_14,593
LO_R_col_32_25,593
LO_L_col_08_12,593
ME_R_col_04_04,593
ME_R_col_35_35,593
LO_L_col_14_24,592
LO_L_col_13_24,592
LO_L_col_32_29,592
LO_R_col_21_08,592
LO_R_col_20_32,592
LO_L_col_29_19,592
LO_R_col_30_33,592
LO_L_col_28_29,591
LO_R_col_11_27,591
LO_L_col_31_30,591
LO_R_col_20_08,591
LO_R_col_06_08,590
LO_L_col_26_34,590
LO_L_col_18_29,590
LO_L_col_12_03,590
LO_R_col_11_28,590
LO_L_col_11_04,589
LO_R_col_08_19,589
LO_L_col_07_12,589
LO_L_col_25_35,589
LO_R_col_08_03,588
LO_L_col_13_29,588
ME_R_col_35_26,588
LO_R_col_25_34,587
LO_L_col_24_30,587
ME_L_col_18_34,587
LO_L_col_17_05,586
ME_R_col_27_12,586
LO_L_col_15_28,586
LO_R_col_24_33,586
LO_L_col_32_24,586
LO_L_col_11_21,586
ME_L_col_03_07,586
AbN4(R),586
LO_R_col_07_20,586
LO_R_col_12_28,586
LO_R_col_32_24,586
LO_L_col_31_26,585
LO_R_col_16_30,585
LO_R_col_33_29,585
ME_R_col_18_04,585
ME_R_col_07_02,585
LO_R_col_13_29,585
LO_R_col_06_04,585
LO_L_col_30_27,585
LO_R_col_15_28,584
LO_L_col_08_16,584
LO_L_col_06_10,584
LO_L_col_08_05,584
LO_L_col_25_12,584
LO_R_col_22_31,583
LO_L_col_07_19,583
LO_L_col_10_24,583
ME_R_col_16_03,583
LO_R_col_33_30,583
ME_L_col_33_22,583
LO_L_col_22_31,582
LO_L_col_06_07,582
LO_L_col_07_15,582
LO_L_col_09_17,582
LO_R_col_27_34,581
LO_L_col_30_32,581
LO_R_col_04_08,581
LO_L_col_15_25,580
LO_L_col_07_11,580
LO_R_col_05_04,579
LO_L_col_08_04,579
LO_R_col_32_23,579
LO_R_col_23_09,579
LO_L_col_28_32,579
ME_L_col_34_25,578
LO_L_col_08_21,578
LO_L_col_09_15,578
LO_L_col_08_17,578
LO_L_col_27_33,578
LO_L_col_17_32,578
LO_L_col_29_32,578
LO_R_col_06_12,577
LO_L_col_08_19,577
LO_L_col_28_33,577
LO_L_col_09_20,577
LO_L_col_21_34,576
ME_R_col_25_10,576
LO_L_col_14_29,576
LO_L_col_16_31,575
LO_L_col_19_30,575
LO_L_col_17_31,575
LO_L_col_13_03,575
ME_R_col_06_21,574
LO_R_col_11_02,574
LO_L_col_15_04,574
LO_L_col_23_31,574
LO_L_col_15_30,574
LO_L_col_32_28,573
LO_L_col_27_31,572
LO_L_col_21_31,572
LO_L_col_24_32,572
LO_L_col_07_10,572
LO_L_col_22_33,571
LO_L_col_09_03,571
LO_R_col_29_17,571
LO_R_col_31_33,571
LO_R_col_05_11,571
LO_L_col_25_34,571
LO_R_col_16_31,571
LO_R_col_25_12,570
LO_R_col_21_33,570
LO_R_col_25_33,570
LO_L_col_15_29,570
ME_L_col_03_12,570
LO_L_col_08_11,570
LO_L_col_32_30,570
LO_R_col_26_13,569
LO_L_col_26_35,569
LO_L_col_30_30,569
LO_L_col_13_07,569
ME_L_col_07_02,569
ME_L_col_04_05,569
LO_L_col_15_31,568
ME_R_col_23_08,568
LO_R_col_23_32,568
LO_R_col_07_03,568
LO_R_col_06_18,568
LO_R_col_33_28,568
LO_L_col_29_18,568
LO_L_col_06_09,568
LO_R_col_05_05,567
LO_L_col_05_07,567
LO_L_col_30_28,567
LO_R_col_19_32,567
LO_L_col_14_03,566
LO_L_col_06_08,566
LO_L_col_10_26,566
ME_R_col_02_08,566
LO_L_col_29_17,566
LO_L_col_33_30,566
LO_L_col_07_16,565
LO_R_col_30_18,565
ME_L_col_08_26,565
LO_L_col_29_33,565
LO_L_col_15_02,565
LO_R_col_09_25,565
LO_L_col_18_32,565
LO_R_col_29_33,565
LO_L_col_08_18,564
LO_L_col_20_31,563
LO_L_col_11_03,563
LO_L_col_32_25,563
LO_R_col_06_16,563
LO_R_col_27_35,563
LO_R_col_10_02,563
LO_L_col_10_03,563
LO_L_col_06_13,563
LO_R_col_27_13,562
LO_R_col_20_33,562
ME_R_col_26_11,562
LO_L_col_08_20,562
LO_L_col_22_35,562
LO_L_col_25_10,562
LO_R_col_33_31,561
LO_R_col_07_18,561
LO_L_col_07_05,561
ME_L_col_05_18,561
LO_R_col_05_15,560
LO_R_col_19_06,560
LO_L_col_23_33,560
LO_L_col_05_09,560
LO_R_col_30_34,560
LO_L_col_09_18,558
LO_R_col_12_03,558
LO_L_col_04_07,558
ME_R_col_05_03,557
LO_R_col_29_35,557
LO_L_col_07_17,557
LO_R_col_15_04,557
LO_R_col_28_16,557
LO_L_col_08_23,557
LO_L_col_20_32,557
ME_R_col_08_26,557
LO_L_col_32_26,556
LO_L_col_14_30,556
LO_L_col_11_27,555
LO_L_col_07_04,555
LO_R_col_28_35,555
LO_L_col_06_11,555
LO_L_col_30_29,555
LO_R_col_04_09,555
ME_R_col_24_09,554
LO_L_col_27_34,554
ME_R_col_14_02,554
LO_L_col_32_27,554
LO_R_col_07_21,554
LO_L_col_28_16,554
LO_L_col_22_32,554
LO_R_col_16_04,553
LO_L_col_06_18,553
LO_R_col_23_34,553
ME_R_col_02_09,553
LO_L_col_12_28,553
LO_R_col_26_35,552
LO_L_col_26_32,551
LO_R_col_19_33,551
LO_L_col_21_32,550
LO_R_col_25_11,550
LO_L_col_06_16,550
LO_L_col_17_03,550
LO_L_col_06_12,549
LO_R_col_18_32,549
ME_R_col_36_32,549
ME_L_col_05_03,548
LO_L_col_18_05,548
LO_L_col_06_17,548
LO_L_col_22_34,547
LO_R_col_08_23,546
LO_L_col_27_35,546
LO_R_col_25_35,546
LO_R_col_20_07,546
LO_L_col_07_13,546
LO_L_col_11_28,546
LO_L_col_16_32,546
LO_L_col_24_10,545
LO_L_col_06_06,545
LO_R_col_17_32,545
LO_L_col_05_08,545
mVAC(T3)(L),544
ME_L_col_03_06,544
LO_L_col_25_32,544
LO_R_col_09_02,543
ME_L_col_32_37,543
LO_L_col_05_06,543
LO_L_col_29_34,543
LO_R_col_06_19,543
LO_L_col_08_22,542
LO_L_col_24_34,542
LO_L_col_05_05,542
LO_L_col_16_04,542
LO_R_col_32_32,541
LO_R_col_33_27,541
LO_L_col_26_12,541
LO_R_col_14_31,540
LO_R_col_24_34,540
LO_L_col_10_25,540
LO_R_col_05_13,540
LO_L_col_10_04,539
LO_R_col_28_14,539
LO_R_col_04_07,539
LO_L_col_06_05,539
LO_R_col_34_30,539
LO_L_col_28_34,538
LO_R_col_31_20,538
LO_L_col_30_19,538
LO_L_col_17_33,538
LO_R_col_05_14,538
LO_R_col_24_35,537
ME_R_col_36_31,537
LO_R_col_12_29,536
LO_L_col_05_10,536
LO_L_col_26_33,536
ME_R_col_21_36,535
LO_R_col_06_03,535
LO_R_col_30_19,535
LO_L_col_18_33,535
LO_R_col_04_10,535
LO_R_col_22_34,534
LO_L_col_30_33,534
ME_R_col_06_02,534
LO_L_col_23_32,534
LO_L_col_25_33,534
LO_L_col_23_34,534
LO_R_col_18_33,534
LO_R_col_04_06,533
LO_L_col_04_06,533
LO_R_col_07_19,532
ME_L_col_27_38,532
LO_L_col_05_04,532
LO_R_col_13_02,532
LO_L_col_21_07,532
LO_R_col_12_02,531
LO_R_col_05_12,531
LO_L_col_20_06,531
LO_L_col_32_33,530
ME_R_col_22_07,530
ME_R_col_23_37,530
LO_L_col_19_05,528
ME_R_col_11_30,528
LO_L_col_15_03,527
LO_L_col_24_33,527
LO_R_col_04_12,527
LO_L_col_19_33,527
ME_L_col_02_09,525
LO_L_col_07_20,525
LO_L_col_07_03,525
LO_L_col_27_12,525
LO_R_col_32_33,521
LO_R_col_21_07,521
LO_R_col_14_02,520
ME_R_col_17_34,520
LO_L_col_12_02,520
LO_L_col_30_18,520
LO_R_col_23_35,520
ME_L_col_29_38,519
ME_R_col_03_05,519
ME_R_col_03_14,519
LO_L_col_26_36,518
ME_R_col_21_06,518
LO_R_col_21_34,518
ME_R_col_15_33,518
LO_L_col_06_04,517
LO_L_col_32_31,516
LO_L_col_09_24,516
LO_R_col_30_17,516
LO_L_col_21_33,515
LO_L_col_31_22,515
ME_L_col_11_30,515
LO_L_col_11_29,514
LO_L_col_20_34,514
LO_R_col_04_11,514
LO_L_col_28_15,514
LO_L_col_05_11,513
LO_L_col_17_04,513
LO_L_col_20_05,512
ME_L_col_30_16,512
ME_L_col_02_08,512
ME_R_col_09_28,511
ME_R_col_02_07,511
LO_R_col_03_08,510
ME_L_col_15_02,510
LO_L_col_30_34,510
LO_R_col_11_01,510
LO_L_col_13_01,510
ME_L_col_34_36,510
LO_L_col_31_32,510
ME_L_col_03_13,510
LO_L_col_06_15,510
LO_L_col_32_32,510
ME_L_col_35_34,509
LO_R_col_33_25,509
LO_L_col_08_03,509
LO_L_col_11_02,509
ME_R_col_04_17,509
LO_R_col_24_10,509
LO_L_col_15_32,509
ME_R_col_36_33,508
LO_R_col_30_35,508
LO_L_col_16_03,508
LO_L_col_20_33,508
LO_L_col_07_21,507
LO_R_col_28_15,507
ME_R_col_35_25,507
LO_L_col_31_21,507
LO_L_col_12_29,507
LO_R_col_31_34,507
ME_L_col_28_38,507
LO_R_col_08_24,506
LO_L_col_05_17,506
LO_L_col_18_34,506
ME_R_col_32_38,505
LO_L_col_06_14,505
LO_R_col_33_26,505
LO_R_col_06_17,505
LO_R_col_15_03,505
LO_L_col_09_25,505
LO_L_col_28_35,505
LO_R_col_07_02,505
LO_R_col_04_13,504
LO_R_col_22_08,503
LO_R_col_17_04,503
LO_L_col_05_15,502
LO_R_col_27_36,501
LO_R_col_34_29,501
LO_L_col_25_36,501
ME_R_col_02_10,501
LO_L_col_04_08,500
LO_L_col_33_31,500
LO_L_col_27_36,500
LO_L_col_10_02,500
LO_L_col_33_29,500
LO_R_col_04_14,500
LO_R_col_26_36,499
LO_L_col_34_30,499
LO_L_col_28_14,499
LO_L_col_33_26,498
LO_R_col_13_30,498
LO_R_col_06_02,497
LO_R_col_32_34,497
LO_R_col_29_36,496
LO_R_col_16_32,496
LO_R_col_04_04,496
LO_R_col_10_27,496
ME_R_col_19_35,496
LO_L_col_33_22,495
LO_L_col_26_13,495
LO_R_col_06_20,494
LO_L_col_07_02,494
LO_R_col_26_12,494
LO_R_col_18_04,494
LO_R_col_04_05,494
LO_R_col_15_32,493
LO_R_col_33_32,493
LO_L_col_23_09,493
LO_L_col_33_27,493
LO_L_col_24_35,493
LO_R_col_05_16,492
ME_L_col_04_16,492
ME_L_col_24_37,492
ME_R_col_02_11,492
ME_R_col_12_31,491
LO_R_col_33_23,490
LO_R_col_31_19,490
LO_L_col_21_35,489
ME_R_col_36_34,489
LO_L_col_09_02,488
LO_R_col_22_35,488
LO_L_col_33_25,488
LO_R_col_31_35,486
LO_L_col_05_13,486
LO_R_col_24_36,486
LO_L_col_05_12,486
ME_R_col_20_05,485
LO_R_col_28_36,485
ME_R_col_28_13,485
LO_L_col_19_34,485
LO_R_col_32_20,484
LO_R_col_03_07,483
LO_L_col_04_12,483
LO_R_col_25_36,483
LO_R_col_08_02,482
LO_R_col_32_22,482
LO_R_col_34_31,482
LO_R_col_34_28,481
ME_L_col_32_19,481
LO_L_col_05_14,481
LO_L_col_30_17,480
LO_L_col_12_30,480
ME_R_col_10_01,480
ME_L_col_22_36,480
LO_L_col_31_33,480
LO_L_col_34_26,479
LO_R_col_09_26,477
LO_L_col_08_02,476
LO_L_col_31_20,476
LO_L_col_28_36,476
ME_R_col_33_20,474
ME_R_col_34_22,474
LO_L_col_05_16,473
ME_R_col_36_30,473
LO_L_col_29_35,473
LO_L_col_29_16,472
LO_R_col_33_24,472
LO_L_col_10_27,472
LO_R_col_32_21,472
LO_R_col_03_09,471
LO_L_col_33_23,471
LO_L_col_06_03,471
ME_L_col_34_24,470
ME_R_col_13_32,470
LO_L_col_33_32,469
LO_L_col_34_28,469
ME_R_col_09_01,469
ME_R_col_06_22,469
LO_L_col_13_31,469
LO_R_col_20_34,469
LO_R_col_15_02,468
LO_L_col_07_22,468
ME_L_col_10_29,467
LO_R_col_33_33,467
LO_L_col_14_31,466
LO_L_col_32_23,466
ME_R_col_32_18,465
ME_L_col_02_10,465
LO_L_col_30_35,465
LO_L_col_13_30,465
LO_L_col_23_35,464
LO_L_col_26_11,463
