roi,neuron_count
LOP_L_col_24_24,284
LOP_R_col_21_07,284
LOP_R_col_24_31,284
LOP_L_col_08_22,284
LOP_R_col_03_08,284
LOP_R_col_05_06,284
LOP_L_col_08_14,284
LOP_R_col_12_21,284
LOP_L_col_13_24,284
LOP_R_col_34_27,284
LOP_L_col_14_24,284
LOP_R_col_14_21,284
LOP_R_col_31_32,284
LOP_R_col_22_22,283
LOP_R_col_14_17,283
LOP_L_col_15_14,283
ME_L_col_01_07,283
LOP_L_col_31_21,283
LOP_R_col_17_30,283
LO_L_col_31_16,283
LOP_R_col_09_13,283
LOP_L_col_29_21,283
LOP_L_col_11_18,283
LOP_R_col_24_32,283
LO_R_col_02_11,282
LOP_L_col_08_15,282
LO_R_col_03_14,282
LOP_R_col_06_18,282
LOP_L_col_18_21,282
LOP_R_col_09_09,282
LOP_L_col_31_28,282
LOP_R_col_08_04,282
LOP_L_col_25_21,282
LOP_R_col_21_28,282
LOP_L_col_15_13,282
LOP_L_col_14_15,282
LOP_L_col_22_10,282
LOP_R_col_07_04,282
LOP_L_col_15_22,282
LOP_R_col_12_25,282
LOP_L_col_09_27,282
LOP_R_col_29_30,282
LOP_R_col_19_27,282
LO_L_col_02_07,281
LOP_R_col_26_12,281
LOP_L_col_07_06,281
LOP_L_col_16_21,281
LOP_L_col_20_23,281
LOP_L_col_12_04,281
LOP_R_col_11_19,281
LOP_R_col_31_25,281
LOP_R_col_17_20,281
LOP_R_col_22_25,281
LOP_R_col_11_03,281
LOP_L_col_27_18,281
LOP_R_col_27_31,281
LOP_R_col_26_34,281
LOP_L_col_13_20,281
LOP_L_col_11_19,281
LOP_L_col_20_17,281
LOP_L_col_18_05,280
LOP_R_col_09_11,280
LOP_L_col_30_26,280
LOP_R_col_13_27,280
LOP_R_col_32_35,280
LOP_R_col_08_10,280
LOP_R_col_32_24,280
LOP_L_col_23_29,280
LOP_L_col_23_17,280
LOP_R_col_28_25,280
LOP_L_col_22_17,280
LOP_R_col_24_12,280
LOP_L_col_21_31,280
LOP_L_col_21_21,280
LOP_L_col_05_07,280
LOP_R_col_34_24,280
LOP_R_col_28_27,280
LOP_R_col_22_27,280
LOP_L_col_18_24,279
LOP_R_col_09_10,279
LOP_R_col_09_14,279
LO_L_col_34_35,279
LOP_R_col_28_29,279
LOP_R_col_20_25,279
LOP_R_col_30_20,279
LOP_L_col_22_28,279
LOP_L_col_22_11,279
LOP_R_col_10_21,279
LOP_R_col_22_10,279
LOP_R_col_15_31,279
LOP_R_col_31_28,278
LOP_L_col_16_13,278
LOP_L_col_05_15,278
AME(L),278
LOP_R_col_09_15,278
LOP_L_col_06_09,278
LOP_R_col_19_31,278
LOP_R_col_09_02,278
LOP_R_col_32_26,278
LOP_R_col_18_24,278
LOP_R_col_18_30,278
LOP_L_col_14_20,278
LOP_R_col_05_18,278
LOP_R_col_28_34,278
LOP_L_col_18_20,278
LOP_L_col_13_27,278
LOP_R_col_31_31,278
LOP_R_col_33_34,277
LOP_L_col_17_28,277
LOP_L_col_12_10,277
LOP_L_col_26_15,277
LOP_R_col_10_14,277
LOP_R_col_18_09,277
LOP_L_col_19_32,277
LOP_R_col_32_32,277
LOP_R_col_32_33,277
LOP_L_col_07_13,277
LOP_L_col_16_32,277
LOP_R_col_05_15,277
LO_R_col_02_10,277
LOP_R_col_27_15,277
LOP_L_col_25_23,277
LOP_L_col_12_16,277
LOP_R_col_34_28,277
LOP_L_col_09_07,276
LOP_L_col_23_31,276
LOP_R_col_10_04,276
LOP_R_col_09_22,276
LOP_R_col_27_26,276
LOP_L_col_31_20,276
LOP_R_col_07_14,276
LOP_R_col_14_24,276
LOP_L_col_11_05,275
LOP_R_col_19_28,275
LOP_L_col_29_30,275
LOP_R_col_07_11,275
LOP_L_col_09_16,275
LOP_R_col_31_33,275
LOP_R_col_12_08,275
LOP_R_col_08_17,275
LOP_R_col_26_29,275
LOP_R_col_20_24,275
LOP_L_col_09_05,275
LOP_L_col_31_34,275
LOP_L_col_32_24,275
LOP_L_col_09_20,275
LOP_R_col_10_03,274
LOP_R_col_10_11,274
LOP_L_col_12_24,274
LOP_R_col_30_26,274
LOP_R_col_30_28,274
LOP_L_col_16_29,274
LOP_L_col_26_14,274
LO_R_col_36_28,274
LO_R_col_36_31,274
LOP_L_col_25_13,274
LOP_L_col_26_25,274
LOP_L_col_08_20,274
LOP_L_col_12_03,273
LOP_R_col_10_18,273
LOP_L_col_23_15,273
LOP_L_col_21_34,273
LOP_R_col_06_03,273
LOP_R_col_27_25,273
LOP_L_col_12_25,273
LOP_L_col_12_06,273
LOP_L_col_13_29,273
LOP_L_col_12_13,273
LOP_R_col_04_09,273
LOP_L_col_19_28,272
LOP_R_col_27_34,272
LOP_R_col_03_15,272
LOP_L_col_21_20,272
LOP_L_col_22_24,272
LOP_L_col_27_26,272
LO_R_col_23_37,272
LOP_L_col_24_22,272
LO_L_col_35_33,272
LOP_L_col_18_31,272
LOP_L_col_24_25,272
LOP_L_col_06_21,272
LO_L_col_29_39,272
LOP_R_col_17_21,272
LOP_R_col_31_34,271
LOP_L_col_06_15,271
LO_L_col_30_15,271
LOP_R_col_17_25,271
LOP_R_col_20_27,271
LOP_L_col_28_21,271
LOP_R_col_15_33,271
LOP_R_col_14_30,271
LOP_L_col_19_24,271
LOP_L_col_14_23,271
LOP_R_col_24_13,271
LO_R_col_30_15,271
LO_R_col_04_17,271
LOP_L_col_10_09,270
LOP_L_col_30_23,270
LOP_R_col_13_28,270
LOP_R_col_04_07,270
LOP_R_col_20_31,270
LOP_L_col_22_31,270
LOP_L_col_23_09,270
LOP_L_col_32_23,269
LOP_L_col_08_13,269
LOP_R_col_06_14,269
LOP_R_col_33_26,269
LOP_R_col_33_28,269
LOP_L_col_12_23,269
LOP_R_col_17_32,269
LOP_L_col_07_20,269
LOP_L_col_05_11,269
LOP_L_col_11_03,269
LOP_R_col_32_21,269
LOP_R_col_29_17,269
LOP_R_col_33_23,269
LOP_R_col_16_05,268
LOP_L_col_33_24,268
LOP_L_col_32_32,268
LOP_R_col_29_22,268
LOP_R_col_20_06,268
LOP_R_col_24_33,268
ME_R_col_01_10,268
LOP_L_col_15_19,268
LOP_R_col_32_25,268
LOP_L_col_27_25,268
LO_R_col_35_24,268
LOP_R_col_26_35,268
LOP_L_col_21_28,268
LOP_L_col_30_27,268
LOP_L_col_10_15,267
LOP_L_col_09_18,267
LOP_L_col_05_04,267
LOP_L_col_28_17,267
LOP_L_col_31_29,267
LOP_R_col_13_23,267
LOP_L_col_19_07,267
LOP_L_col_22_26,267
LOP_R_col_20_33,267
LOP_L_col_04_07,267
LOP_L_col_15_15,267
LOP_L_col_07_21,267
LOP_R_col_20_29,267
LOP_R_col_12_23,267
LOP_R_col_07_05,266
LOP_L_col_08_04,266
LOP_R_col_24_35,266
LOP_R_col_15_04,266
LOP_R_col_25_26,266
ME_L_col_36_27,266
LOP_R_col_35_31,266
LOP_R_col_34_30,266
LOP_L_col_09_06,266
LOP_L_col_20_07,266
LOP_L_col_15_21,266
LOP_R_col_29_16,266
LOP_L_col_33_29,266
LOP_R_col_22_08,266
LOP_L_col_27_14,266
LOP_R_col_10_26,265
LOP_L_col_23_26,265
LOP_L_col_10_18,265
LOP_R_col_19_06,265
LOP_R_col_13_17,265
LOP_L_col_25_11,265
LOP_R_col_09_24,265
ME_L_col_02_06,265
LO_R_col_13_32,265
LOP_R_col_30_34,265
LOP_R_col_33_30,265
LOP_R_col_11_02,265
LOP_L_col_27_21,264
LOP_R_col_35_28,264
LOP_R_col_29_36,264
LO_R_col_02_06,264
ME_L_col_29_39,264
LOP_L_col_05_06,264
LOP_L_col_21_27,264
LOP_L_col_24_29,264
LOP_L_col_14_22,264
LOP_L_col_10_12,263
LOP_R_col_23_27,263
LOP_R_col_11_18,263
LOP_R_col_06_04,263
ME_L_col_32_38,263
ME_L_col_36_34,263
LO_R_col_36_29,263
LOP_L_col_04_06,263
LOP_R_col_06_19,263
LOP_L_col_24_18,263
LO_L_col_05_19,263
LOP_R_col_27_18,263
LOP_L_col_18_26,262
LOP_R_col_07_21,262
LOP_L_col_32_28,262
LOP_L_col_08_19,262
LOP_L_col_19_18,262
LOP_L_col_16_19,262
LO_R_col_09_27,262
LO_L_col_29_14,262
LOP_L_col_11_12,262
LOP_R_col_35_32,262
ME_L_col_30_39,262
LOP_R_col_30_31,262
LOP_L_col_19_31,262
LOP_L_col_22_22,262
LOP_L_col_13_03,261
LOP_L_col_21_29,261
LOP_L_col_09_13,261
LOP_L_col_25_33,261
LOP_R_col_05_10,261
LOP_L_col_10_02,261
LOP_L_col_13_21,261
LOP_R_col_25_33,261
LOP_L_col_04_15,260
LOP_R_col_06_11,260
LOP_R_col_05_17,260
LOP_L_col_17_19,260
LOP_L_col_14_04,260
LOP_L_col_13_26,260
LOP_L_col_32_30,260
LOP_L_col_25_26,260
LOP_L_col_08_01,260
LOP_L_col_24_13,260
LOP_R_col_26_30,260
LOP_R_col_34_25,260
LOP_L_col_07_12,260
LOP_L_col_07_15,260
LOP_L_col_20_28,260
LOP_L_col_25_25,260
LO_R_col_36_30,260
LOP_R_col_08_24,260
LOP_L_col_19_26,260
LOP_L_col_07_03,260
LOP_L_col_13_19,259
LOP_R_col_07_09,259
LOP_L_col_19_11,259
LOP_L_col_28_30,259
LOP_R_col_29_27,259
LOP_L_col_25_24,259
LOP_L_col_25_31,259
LOP_L_col_16_04,259
LO_R_col_35_35,259
LOP_L_col_18_23,258
LOP_L_col_19_22,258
LOP_L_col_03_09,258
LO_L_col_02_06,258
ME_L_col_08_01,258
ME_L_col_01_10,258
LOP_L_col_19_27,258
LOP_R_col_27_36,258
LOP_R_col_27_30,258
LOP_R_col_34_26,258
LOP_L_col_03_06,258
LO_R_col_15_33,257
LOP_R_col_11_16,257
LOP_R_col_11_12,257
LOP_L_col_27_30,257
LOP_R_col_06_22,257
LOP_R_col_30_21,257
LOP_L_col_07_05,257
LOP_R_col_18_25,257
LOP_L_col_14_03,257
LOP_L_col_07_04,256
LOP_L_col_14_21,256
LOP_L_col_12_21,256
LOP_L_col_09_09,256
LOP_L_col_32_21,256
LOP_R_col_28_16,256
LOP_R_col_12_26,256
LOP_L_col_24_30,256
LO_R_col_36_32,256
ME_L_col_05_19,256
LO_R_col_21_36,256
LO_R_col_27_39,255
LOP_L_col_32_25,255
LOP_R_col_22_30,255
LOP_R_col_27_29,255
LOP_L_col_28_28,255
LOP_L_col_10_16,255
LOP_L_col_05_16,255
LOP_L_col_19_20,255
LOP_R_col_05_11,255
LOP_R_col_29_21,255
ME_L_col_03_15,255
LOP_R_col_16_31,254
LOP_R_col_17_27,254
LOP_R_col_20_08,254
LOP_R_col_16_33,254
LOP_L_col_16_24,254
LOP_R_col_28_37,254
LOP_R_col_16_30,254
LOP_L_col_28_16,254
LOP_R_col_10_25,254
LOP_R_col_29_15,254
LOP_L_col_24_26,253
LOP_L_col_30_33,253
LOP_R_col_31_35,253
LOP_L_col_09_10,253
LOP_L_col_15_25,253
LOP_L_col_35_28,253
LOP_R_col_35_29,253
LOP_L_col_10_23,253
LOP_L_col_20_32,253
ME_L_col_21_36,252
LOP_R_col_22_34,252
LOP_L_col_23_30,252
LOP_L_col_20_21,252
LOP_L_col_29_33,252
LOP_R_col_34_29,252
LOP_L_col_28_19,252
LOP_L_col_08_16,252
LOP_L_col_12_01,251
LOP_R_col_25_34,251
LOP_L_col_09_17,251
LOP_R_col_26_25,251
LOP_R_col_21_31,251
LOP_L_col_23_35,251
LOP_L_col_14_16,251
LOP_R_col_16_04,251
LOP_L_col_11_26,251
LOP_L_col_15_29,251
LOP_R_col_02_08,251
LOP_L_col_04_14,251
LOP_R_col_08_21,251
LOP_L_col_13_30,251
LOP_L_col_10_05,250
LOP_L_col_24_21,250
LOP_R_col_33_35,250
LOP_L_col_11_02,250
LOP_L_col_30_34,250
LOP_L_col_25_28,250
LOP_L_col_33_27,250
LOP_L_col_05_02,250
LOP_R_col_23_09,250
LOP_L_col_12_09,249
LOP_L_col_32_26,249
LO_R_col_29_14,249
LOP_L_col_24_27,249
LOP_L_col_34_29,249
LOP_L_col_35_31,249
LOP_R_col_31_29,249
LOP_R_col_18_27,249
LOP_L_col_34_27,249
LOP_L_col_31_26,249
LOP_L_col_17_27,248
LOP_R_col_14_04,248
LOP_R_col_06_10,248
LOP_R_col_22_35,248
LOP_L_col_26_27,248
LO_R_col_06_22,248
LOP_L_col_28_27,248
LOP_L_col_04_13,248
LOP_L_col_05_09,248
LOP_R_col_31_24,248
LO_L_col_02_12,248
LOP_L_col_24_35,248
LO_R_col_02_12,248
LOP_L_col_12_26,248
LOP_L_col_15_24,248
LOP_R_col_06_08,248
LOP_L_col_28_32,247
LOP_L_col_19_23,247
LOP_L_col_19_29,247
LOP_L_col_11_22,247
LOP_L_col_32_33,247
ME_L_col_31_16,247
LOP_L_col_15_04,247
LOP_L_col_31_30,247
LOP_L_col_09_26,247
LOP_L_col_18_27,247
LOP_L_col_22_29,247
LOP_L_col_22_30,247
LOP_L_col_10_25,247
LOP_L_col_04_08,247
ME_L_col_02_13,246
LOP_R_col_10_27,246
LOP_L_col_31_22,246
LOP_L_col_29_31,246
LOP_L_col_13_25,246
LOP_L_col_23_34,246
LOP_R_col_32_27,246
LOP_R_col_12_18,246
LOP_R_col_18_23,246
LOP_L_col_16_31,246
LOP_R_col_23_35,246
LOP_R_col_22_28,246
LOP_L_col_28_33,245
LOP_L_col_19_30,245
LOP_R_col_34_34,245
ROB(L),245
LOP_R_col_12_28,245
LOP_R_col_23_33,245
LOP_L_col_33_34,245
LOP_R_col_25_22,245
LOP_L_col_13_04,245
LOP_L_col_31_33,245
LOP_L_col_24_11,244
LOP_R_col_28_30,244
LOP_L_col_03_14,244
LOP_L_col_29_34,244
LOP_R_col_33_22,244
LOP_L_col_06_18,244
LOP_R_col_30_33,244
LOP_R_col_35_27,244
LOP_R_col_08_02,244
LOP_R_col_33_32,244
LOP_L_col_21_07,244
LOP_L_col_19_25,244
LOP_L_col_26_30,244
LOP_R_col_06_15,244
LOP_R_col_34_31,244
GA(R),244
LOP_R_col_13_03,244
LOP_L_col_10_17,244
LOP_R_col_36_32,244
LOP_L_col_29_16,243
LOP_L_col_04_04,243
LOP_L_col_29_36,243
LOP_R_col_19_25,243
LOP_L_col_04_11,243
LOP_L_col_34_26,243
LOP_L_col_05_08,243
LOP_L_col_31_27,243
LOP_L_col_25_14,243
LOP_L_col_16_22,243
ROB(R),243
LOP_L_col_08_03,242
LOP_L_col_06_20,242
LOP_R_col_24_36,242
LOP_R_col_26_32,242
LOP_R_col_04_06,242
LOP_L_col_22_23,242
LOP_L_col_17_21,242
LOP_R_col_25_27,241
LOP_L_col_19_19,241
LOP_R_col_12_17,241
LOP_L_col_24_31,241
LOP_L_col_32_27,241
LOP_R_col_16_29,241
LOP_L_col_33_32,241
LOP_L_col_09_22,241
LOP_R_col_15_27,241
ME_L_col_29_14,241
LOP_R_col_19_32,241
LOP_L_col_20_30,241
LOP_L_col_28_22,241
LOP_L_col_29_27,241
LOP_L_col_26_32,241
LOP_L_col_11_06,241
LOP_L_col_11_17,241
LO_R_col_36_33,241
LOP_R_col_25_13,241
LOP_R_col_31_19,241
LOP_L_col_17_24,240
LOP_L_col_21_32,240
LOP_L_col_06_07,240
LOP_R_col_27_32,240
LOP_R_col_04_05,240
LOP_L_col_23_25,240
LOP_R_col_28_13,239
LOP_R_col_05_16,239
ME_L_col_02_12,239
ME_L_col_35_25,239
LOP_R_col_05_07,239
LOP_R_col_34_32,239
ME_L_col_28_39,239
LOP_R_col_32_31,239
LOP_R_col_35_33,239
LOP_L_col_26_34,239
LOP_L_col_26_12,238
LOP_L_col_18_28,238
LOP_L_col_14_07,238
LOP_L_col_11_16,238
LOP_L_col_06_14,238
LOP_R_col_31_36,238
LOP_R_col_24_34,238
LOP_L_col_34_31,238
LOP_R_col_02_10,238
LOP_R_col_22_29,238
LOP_R_col_26_36,238
LOP_R_col_07_19,238
LOP_R_col_20_35,238
LOP_L_col_04_10,238
LOP_L_col_30_31,238
LOP_L_col_17_33,237
LOP_R_col_35_30,237
LOP_R_col_33_24,237
LOP_R_col_30_36,237
ME_L_col_13_32,237
LOP_L_col_25_18,237
LOP_L_col_12_20,237
LOP_R_col_28_32,237
LOP_L_col_20_18,236
LOP_R_col_31_20,236
LOP_L_col_05_19,236
LOP_L_col_03_11,236
LOP_R_col_18_32,236
LOP_L_col_26_28,236
LOP_R_col_23_28,236
LOP_L_col_33_31,236
LOP_R_col_33_21,235
LO_R_col_07_24,235
LOP_L_col_24_10,235
LOP_L_col_13_02,235
LOP_R_col_20_34,235
LO_R_col_36_34,235
LOP_R_col_32_34,235
LOP_L_col_15_23,234
LOP_R_col_32_28,234
LOP_L_col_18_25,234
LOP_L_col_03_08,234
LOP_L_col_11_28,234
LOP_L_col_20_29,234
LOP_R_col_20_28,234
LOP_L_col_14_27,234
LOP_R_col_07_10,234
LOP_R_col_08_12,234
LOP_L_col_08_24,234
LOP_L_col_27_32,234
LOP_L_col_27_33,234
LOP_L_col_29_32,233
LO_R_col_09_28,233
LOP_L_col_14_14,233
LOP_R_col_07_18,233
LO_R_col_30_39,233
AB(R),233
LOP_L_col_34_35,233
LOP_R_col_31_18,233
LOP_R_col_14_03,233
LOP_R_col_33_33,233
LOP_R_col_29_34,233
LOP_L_col_19_34,233
LOP_L_col_06_17,233
LOP_R_col_30_24,233
LOP_L_col_21_23,233
ME_L_col_34_22,233
LOP_L_col_06_01,232
LOP_L_col_30_36,232
LOP_L_col_27_31,232
LOP_L_col_21_30,232
LOP_R_col_34_33,232
LO_R_col_08_26,232
LOP_L_col_18_06,232
LOP_L_col_27_22,232
LOP_R_col_18_05,232
LOP_R_col_28_31,231
LOP_R_col_10_02,231
LOP_R_col_10_01,231
LOP_R_col_06_06,231
LOP_R_col_16_32,231
LOP_R_col_25_32,231
LOP_L_col_24_12,231
LOP_L_col_36_32,231
LOP_R_col_36_30,230
LOP_R_col_09_25,230
LOP_R_col_13_31,230
LOP_L_col_23_27,230
LOP_L_col_33_35,230
LOP_R_col_21_30,230
LOP_L_col_10_24,230
LOP_R_col_03_04,230
LOP_L_col_30_22,230
LOP_L_col_30_30,230
LOP_R_col_29_37,230
LOP_R_col_19_34,230
LOP_L_col_27_28,230
LOP_L_col_29_15,230
LOP_L_col_28_18,230
LOP_L_col_34_25,229
LO_R_col_35_23,229
LOP_L_col_14_31,229
LO_R_col_25_38,229
LOP_R_col_12_06,229
LOP_R_col_33_29,229
LOP_L_col_06_03,229
LOP_R_col_19_16,228
LOP_R_col_07_01,228
LOP_R_col_07_23,228
LOP_L_col_35_35,228
LOP_R_col_25_11,228
LOP_R_col_13_19,227
LOP_R_col_21_35,227
LOP_L_col_17_32,227
LOP_L_col_07_19,227
LO_L_col_31_38,227
LOP_L_col_35_30,227
LOP_L_col_08_21,227
LO_L_col_36_29,227
LO_L_col_36_32,227
LOP_R_col_14_31,227
LOP_L_col_20_33,226
LOP_L_col_16_27,226
LOP_R_col_13_25,226
LOP_R_col_07_20,226
LOP_L_col_24_32,226
LOP_L_col_12_28,226
LOP_R_col_34_23,225
LOP_R_col_04_16,225
LOP_R_col_09_18,225
LOP_L_col_31_37,225
LOP_L_col_17_23,225
LO_L_col_05_20,224
LOP_L_col_22_25,224
LOP_L_col_35_29,224
LOP_R_col_21_21,223
LOP_L_col_32_29,223
LOP_L_col_08_05,223
LOP_L_col_05_14,223
LOP_R_col_10_19,223
LOP_R_col_28_35,223
LOP_L_col_18_29,223
LOP_L_col_26_31,223
LOP_L_col_32_20,222
LOP_L_col_18_30,222
LOP_R_col_17_33,222
LOP_L_col_26_33,222
LOP_R_col_34_35,222
LOP_R_col_13_24,222
LOP_L_col_06_05,222
LOP_L_col_33_25,222
LO_L_col_33_20,222
LOP_R_col_15_32,222
LOP_L_col_20_31,222
LOP_L_col_26_26,221
LOP_L_col_30_17,221
LOP_L_col_22_27,221
LOP_L_col_30_32,221
LOP_L_col_02_10,220
LOP_L_col_23_32,220
LOP_L_col_05_13,220
LOP_L_col_18_13,220
LOP_L_col_20_34,220
LOP_L_col_10_29,220
LOP_L_col_11_23,220
LOP_L_col_17_29,219
LOP_R_col_15_29,219
LOP_R_col_12_29,219
LOP_L_col_34_30,219
LOP_L_col_28_29,219
LOP_L_col_28_15,219
LOP_R_col_32_37,218
LOP_L_col_05_12,218
LOP_L_col_28_35,218
LOP_L_col_27_29,218
LOP_L_col_09_24,218
LOP_R_col_06_16,218
LOP_R_col_20_32,217
LOP_L_col_06_12,217
LOP_R_col_09_19,217
LOP_R_col_08_13,217
LOP_R_col_33_38,217
LOP_L_col_21_35,217
LOP_L_col_11_13,217
LOP_L_col_22_33,216
ME_L_col_27_39,216
LO_R_col_03_15,216
LOP_R_col_03_09,216
LOP_L_col_27_34,215
LOP_R_col_12_31,215
LOP_R_col_28_14,215
ME_L_col_07_01,215
LOP_L_col_17_04,215
LOP_L_col_25_37,215
LOP_L_col_22_32,215
LOP_L_col_25_29,215
LOP_L_col_33_26,215
LOP_L_col_27_35,214
LOP_R_col_29_26,214
LOP_L_col_12_29,214
LOP_R_col_11_26,214
LOP_R_col_29_33,214
LOP_L_col_17_25,214
LOP_L_col_25_32,214
LOP_L_col_07_14,213
LOP_L_col_15_32,213
LOP_L_col_22_15,213
LOP_L_col_09_23,213
LOP_R_col_11_01,212
LO_L_col_01_08,212
LOP_L_col_25_34,212
LOP_R_col_07_17,211
LOP_L_col_17_26,211
LOP_L_col_18_33,211
LOP_L_col_08_12,211
LOP_R_col_13_02,211
LOP_L_col_22_34,211
LOP_L_col_03_07,211
LOP_R_col_19_05,211
LOP_L_col_29_37,211
LOP_L_col_17_30,211
LOP_L_col_02_07,211
LOP_L_col_18_34,211
ME_L_col_35_24,210
LOP_L_col_06_16,210
LOP_R_col_30_32,210
LOP_L_col_35_24,210
LO_R_col_35_36,210
LOP_L_col_07_01,210
LOP_L_col_12_27,210
LOP_R_col_04_03,209
LOP_R_col_32_19,209
LOP_L_col_30_16,209
LOP_R_col_32_20,209
LOP_L_col_22_35,209
LOP_R_col_24_10,209
LOP_L_col_31_19,208
LOP_L_col_33_36,208
LOP_L_col_31_35,208
LOP_L_col_24_33,208
LOP_R_col_31_39,208
ME_L_col_06_01,207
LOP_R_col_31_37,207
LO_L_col_32_38,207
LOP_R_col_04_13,207
LO_L_col_36_30,207
LOP_L_col_16_03,207
LOP_R_col_20_07,207
LOP_L_col_14_29,207
LOP_L_col_28_31,207
LOP_L_col_20_24,207
LOP_L_col_30_35,206
LO_L_col_33_37,206
LOP_R_col_06_02,206
LOP_R_col_28_39,206
LOP_L_col_08_23,206
LO_R_col_33_38,206
LOP_L_col_35_32,205
LOP_R_col_34_37,205
LOP_R_col_23_36,205
LOP_L_col_24_34,205
LOP_L_col_34_24,205
LOP_L_col_31_32,204
LOP_L_col_33_23,204
LOP_R_col_04_14,204
LOP_R_col_26_33,204
LOP_L_col_28_36,204
LOP_L_col_17_31,204
LOP_L_col_14_30,204
LOP_L_col_24_36,204
LOP_R_col_17_24,204
LOP_L_col_05_05,204
LOP_L_col_34_32,203
LOP_L_col_35_36,203
LOP_L_col_33_33,203
LOP_R_col_13_30,203
LOP_L_col_33_21,202
LOP_L_col_34_33,202
LOP_R_col_30_35,202
LOP_R_col_15_22,201
LOP_R_col_23_34,201
LOP_R_col_22_36,201
LOP_L_col_05_18,201
ME_L_col_04_18,201
GA(L),200
LOP_R_col_26_38,199
LOP_L_col_11_27,199
LOP_L_col_11_25,199
LOP_L_col_29_39,199
LOP_L_col_03_05,199
ME_L_col_23_37,198
LOP_R_col_25_38,198
LOP_R_col_15_03,198
LOP_R_col_02_09,198
LOP_L_col_25_36,198
LOP_R_col_05_03,198
LO_R_col_10_29,197
LOP_R_col_27_13,197
LOP_R_col_34_38,197
LOP_R_col_30_37,197
LOP_L_col_32_37,197
LOP_L_col_36_29,196
LOP_L_col_04_03,196
LOP_R_col_09_01,196
LOP_L_col_26_35,196
LOP_R_col_07_02,196
LOP_R_col_04_12,196
LOP_L_col_26_29,195
ME_L_col_05_20,195
LO_R_col_28_39,195
LOP_R_col_28_36,194
LO_R_col_11_30,194
LOP_L_col_10_28,194
LOP_L_col_14_26,194
LOP_R_col_33_37,194
LOP_L_col_09_25,193
LOP_R_col_05_04,193
LO_L_col_36_31,193
LOP_L_col_36_34,192
LOP_L_col_28_34,192
LOP_L_col_25_35,191
LOP_R_col_23_37,191
LOP_L_col_23_33,191
LOP_R_col_33_36,191
LOP_R_col_34_36,191
LOP_L_col_32_35,191
LOP_L_col_15_26,191
LOP_R_col_36_35,191
LOP_R_col_35_36,189
LOP_L_col_34_34,189
LOP_L_col_25_30,189
LOP_L_col_17_34,189
LOP_L_col_35_34,188
LOP_L_col_05_10,188
LOP_L_col_20_35,188
ME_L_col_34_37,188
LOP_L_col_21_08,188
LOP_L_col_35_33,188
LOP_R_col_23_25,187
LOP_L_col_08_02,187
LOP_L_col_33_30,187
LOP_R_col_25_37,186
LO_L_col_35_34,186
LOP_L_col_33_22,186
LOP_L_col_07_22,186
LOP_L_col_10_21,186
LOP_L_col_10_27,186
LO_R_col_29_39,185
LOP_L_col_28_38,185
LOP_L_col_30_38,185
LOP_R_col_25_10,185
LOP_R_col_08_26,182
LOP_L_col_34_23,182
LOP_L_col_28_39,182
LOP_L_col_32_22,182
LO_L_col_03_15,182
LOP_R_col_30_38,182
LOP_R_col_30_39,182
LOP_L_col_04_05,182
LOP_L_col_33_37,181
LOP_L_col_21_36,181
LOP_L_col_11_01,181
LOP_L_col_15_30,181
LOP_L_col_28_14,181
LOP_R_col_35_34,180
LO_R_col_17_34,179
LOP_L_col_31_36,179
LOP_L_col_32_36,179
LOP_R_col_31_38,179
LOP_R_col_35_35,178
LOP_R_col_27_39,178
LO_L_col_35_36,178
LOP_L_col_29_35,178
LOP_L_col_15_03,177
LOP_R_col_31_17,177
LOP_L_col_30_37,177
LOP_L_col_23_36,177
LOP_R_col_13_21,177
LOP_R_col_36_27,176
LOP_L_col_36_33,176
LOP_L_col_20_06,176
LOP_R_col_26_37,175
LOP_R_col_29_35,175
LOP_R_col_35_23,175
LOP_L_col_02_08,175
LOP_R_col_04_17,175
LO_L_col_34_36,175
LOP_L_col_31_31,174
LOP_R_col_32_18,174
LOP_R_col_06_20,174
LOP_L_col_05_03,173
LOP_L_col_11_29,173
LOP_R_col_29_38,173
LOP_R_col_09_21,171
LOP_L_col_12_02,171
LOP_L_col_36_28,171
LOP_L_col_27_36,170
LOP_L_col_29_38,170
LOP_R_col_07_24,169
LOP_R_col_36_34,168
LOP_L_col_26_36,168
LOP_L_col_24_37,168
LOP_L_col_04_12,168
LO_L_col_01_10,168
LOP_R_col_29_32,167
LOP_R_col_32_38,167
LOP_L_col_32_38,167
LOP_R_col_32_36,166
LOP_L_col_10_26,166
LOP_L_col_19_33,166
LOP_R_col_08_25,165
LOP_R_col_03_06,164
LOP_L_col_31_38,164
LOP_R_col_28_38,164
ME_L_col_33_20,163
LOP_L_col_26_37,162
LOP_R_col_19_33,162
LOP_L_col_19_05,161
LO_R_col_34_37,161
LOP_L_col_22_07,160
LOP_L_col_04_16,160
LOP_L_col_20_05,160
LOP_R_col_10_28,160
LOP_R_col_33_20,160
LOP_R_col_22_33,160
LOP_L_col_27_37,158
LOP_R_col_08_19,158
LOP_R_col_18_33,157
LOP_L_col_28_37,157
LOP_R_col_11_27,157
LOP_L_col_02_09,156
LO_L_col_36_33,155
LOP_L_col_31_18,155
LOP_R_col_14_02,155
LOP_R_col_25_36,154
LOP_L_col_21_33,154
LOP_L_col_04_17,153
LOP_L_col_26_38,153
LO_L_col_35_35,152
